tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
795076730285391872,17507,6011,7438057,10,Twitter for iPhone,Original tweet,https://t.co/ivPWhspN3E
794983741416415232,0,3734,7438057,10,Twitter for iPhone,This is a retweet,This is a retweet
794926597468000259,11092,2560,7438057,10,Twitter for iPhone,Original tweet,https://t.co/XRPvTPF0VH
794355576146903043,0,11393,7438057,10,Twitter for iPhone,This is a retweet,This is a retweet
794332329137291264,10321,2928,7438057,10,Twitter for iPhone,Original tweet,https://t.co/yF6kcAT3gx
794205286408003585,9911,3662,7438057,10,Twitter for iPhone,Original tweet,https://t.co/6vnu1aYjbU
793614319594401792,0,3451,7438057,10,Twitter for iPhone,This is a retweet,This is a retweet
793601777308463104,8598,1814,7438057,10,Twitter for iPhone,Original tweet,https://t.co/LhzPWv6rTv
793500921481273345,11533,2640,7438057,10,Twitter for iPhone,Original tweet,https://t.co/aF5MmpvPqN
793286476301799424,26549,10186,7438057,10,Twitter for iPhone,Original tweet,https://t.co/rLHGx3VAF3
793271401113350145,9320,2620,7438057,10,Twitter for iPhone,Original tweet,https://t.co/NA1VR1PkjD
793256262322548741,21550,9236,7438058,10,Twitter for iPhone,Original tweet,https://t.co/BNy9IIJMb0
793210959003287553,9636,3116,7438058,10,Twitter for iPhone,Original tweet,https://t.co/etL8FHBrh8
793195938047070209,16469,6227,7438058,10,Twitter for iPhone,Original tweet,https://t.co/YSi6K1firY
793180763617361921,7464,2203,7438058,10,Twitter for iPhone,Original tweet,https://t.co/2VhmlwxA1Q
793165685325201412,10137,3085,7438058,10,Twitter for iPhone,Original tweet,https://t.co/cXDCGTiL1x
793150605191548928,6651,1889,7438058,10,Twitter for iPhone,Original tweet,https://t.co/3lE8Izgmkf
792883833364439040,12205,4733,7438058,10,Twitter for iPhone,Original tweet,https://t.co/v17mFm0Ftz
792773781206999040,7920,1862,7438058,10,Twitter for iPhone,Original tweet,https://t.co/RhaPExuxJL
792394556390137856,14528,4747,7438058,10,Twitter for iPhone,Original tweet,https://t.co/of0pFNBIl8
792050063153438720,7746,1988,7438058,10,Twitter for iPhone,Original tweet,https://t.co/kte5KPffQj
791821351946420224,0,23268,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
791784077045166082,0,10671,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
791672322847637504,12682,3451,7438058,10,Twitter for iPhone,Original tweet,https://t.co/O5IUmRHRIh
791406955684368384,14156,4556,7438058,10,Twitter for iPhone,Original tweet,https://t.co/zoWrqNMHrl
791312159183634433,9474,2816,7438058,10,Twitter for iPhone,Original tweet,https://t.co/GGJvxYt3xK
791026214425268224,0,4555,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
790987426131050500,10671,2366,7438058,10,Twitter for iPhone,Original tweet,https://t.co/Eno0mypHIr
790946055508652032,17908,5195,7438058,10,Twitter for iPhone,Original tweet,https://t.co/dgvTPZ9tgI
790581949425475584,22298,7946,7438058,10,Twitter for iPhone,Original tweet,https://t.co/Fd5WFDTMH4
790337589677002753,8437,2064,7438058,10,Twitter for iPhone,Original tweet,https://t.co/ovE2hqXryV
790277117346975746,13517,3531,7438058,10,Twitter for iPhone,Original tweet,https://t.co/aI7umZHIq7
790227638568808452,0,3952,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
789986466051088384,9970,2568,7438058,10,Twitter for iPhone,Original tweet,https://t.co/Ln89R4FP7v
789628658055020548,8103,1970,7438058,10,Twitter for iPhone,Original tweet,https://t.co/huPSJJ7FDI
789599242079838210,7297,2144,7438058,10,Twitter for iPhone,Original tweet,https://t.co/0R4meWXFOx
789530877013393408,12691,3734,7438058,10,Twitter for iPhone,Original tweet,https://t.co/TU4sZogVIq
789314372632018944,9270,2550,7438058,10,Twitter for iPhone,Original tweet,https://t.co/G2ms0A5jWM
789280767834746880,0,5472,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
788908386943430656,29521,13704,7438058,10,Twitter for iPhone,Original tweet,https://t.co/3BXh073tDm
788765914992902144,29563,11393,7438058,10,Twitter for iPhone,Original tweet,https://t.co/x5gXRS1abq
788552643979468800,0,7965,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
788412144018661376,16809,5861,7438058,10,Twitter for iPhone,Original tweet,https://t.co/4DhSsC1W7S
788178268662984705,7799,2341,7438058,10,Twitter for iPhone,Original tweet,https://t.co/s7MgFWDySc
788150585577050112,6630,1439,7438058,10,Twitter for iPhone,Original tweet,https://t.co/xosHjFzVXc
787810552592695296,9357,3371,7438058,10,Twitter for iPhone,Original tweet,https://t.co/pNNjBtHWPc
787717603741622272,10994,3076,7438058,10,Twitter for iPhone,Original tweet,https://t.co/i622ZbWkUp
787397959788929025,11681,3136,7438058,10,Twitter for iPhone,Original tweet,https://t.co/lHVHGdDzb3
787322443945877504,8392,1924,7438058,10,Twitter for iPhone,Original tweet,https://t.co/lsrR83SiVp
787111942498508800,0,7411,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
786963064373534720,28616,8836,7438058,10,Twitter for iPhone,Original tweet,https://t.co/ibj5g6xaAj
786664955043049472,11493,2836,7438058,10,Twitter for iPhone,Original tweet,https://t.co/HmlEvAMP4r
786595970293370880,10120,3418,7438058,10,Twitter for iPhone,Original tweet,https://t.co/L8BWDD4oBX
786363235746385920,11741,3874,7438058,10,Twitter for iPhone,Original tweet,https://t.co/TVXpEJB7Wn
786286427768250368,8588,3161,7438058,10,Vine - Make a Scene,Original tweet,https://t.co/ObT2tSxXit
786036967502913536,0,7804,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
785927819176054784,12223,3494,7438058,10,Twitter for iPhone,Original tweet,https://t.co/lntsj7Fc4Y
785872687017132033,7194,2018,7438058,10,Twitter for iPhone,Original tweet,https://t.co/1j9kLGb4wV
785639753186217984,8408,2452,7438058,10,Twitter for iPhone,Original tweet,https://t.co/aBsZTpv6mM
785533386513321988,9803,2217,7438058,10,Twitter for iPhone,Original tweet,https://t.co/h4jhlH4EyG
785515384317313025,6556,1388,7438058,10,Twitter for iPhone,Original tweet,y
785170936622350336,13024,5364,7438058,10,Twitter for iPhone,Original tweet,https://t.co/rKCJnWRpR2
784826020293709826,10906,3562,7438058,10,Twitter for iPhone,Original tweet,https://t.co/AsykOwMrXQ
784517518371221505,9657,2797,7438058,10,Twitter for iPhone,Original tweet,https://t.co/p6fgYe2dB6
784431430411685888,6125,1414,7438058,10,Twitter for iPhone,Original tweet,https://t.co/PHA1vtqqpt
784183165795655680,21634,8898,7438058,10,Vine - Make a Scene,Original tweet,https://t.co/t0cEeRbcXJ
783821107061198850,7925,2167,7438058,10,Twitter for iPhone,Original tweet,https://t.co/STcPjiNAHp
783695101801398276,11236,3555,7438058,10,Twitter for iPhone,Original tweet,https://t.co/iwUv1KnD1P
783466772167098368,9081,2486,7438058,10,Twitter for iPhone,Original tweet,https://t.co/UAw6F2p7ta
783391753726550016,18143,6079,7438058,10,Twitter for iPhone,Original tweet,https://t.co/BO936YdJdi
783347506784731136,0,6174,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
783334639985389568,31432,12935,7438058,10,Twitter for iPhone,Original tweet,https://t.co/nfprKAXqwu
782969140009107456,25918,8111,7438058,10,Twitter for iPhone,Original tweet,https://t.co/vOBV1ZqVcX
782747134529531904,8029,1539,7438058,10,Twitter for iPhone,Original tweet,https://t.co/C6fUMnHt1H
782722598790725632,18555,5952,7438058,10,Twitter for iPhone,Original tweet,https://t.co/zrMVdfFej6
782598640137187329,8361,2063,7438058,10,Twitter for iPhone,Original tweet,https://t.co/BIUchFwHqn
782305867769217024,17920,6141,7438058,10,Twitter for iPhone,Original tweet,https://t.co/pgVKxRw0s1
782021823840026624,0,6874,7438058,10,Twitter for iPhone,This is a retweet,This is a retweet
781655249211752448,4295,1236,7438058,10,Vine - Make a Scene,Original tweet,https://t.co/LOKrNo0OM7
781524693396357120,22290,6104,7438058,10,Twitter for iPhone,Original tweet,https://t.co/ya7bviQUUf
781308096455073793,7658,2801,7438058,10,Vine - Make a Scene,Original tweet,https://t.co/WQvcPEpH2u
781251288990355457,9062,2312,7438058,10,Twitter for iPhone,Original tweet,https://t.co/xIYsa6LPA4
781163403222056960,10488,3005,7438058,10,Twitter for iPhone,Original tweet,https://t.co/YkHc7U7uUy
780931614150983680,23234,8089,7438058,10,Twitter for iPhone,Original tweet,https://t.co/5dUYOu4b8d
780601303617732608,12974,3659,7438058,10,Twitter for iPhone,Original tweet,https://t.co/mH0IOyFdIG
780543529827336192,6762,1909,7438058,10,Twitter for iPhone,Original tweet,https://t.co/VG095mi09Q
780496263422808064,0,4085,7438059,10,Twitter for iPhone,This is a retweet,This is a retweet
780476555013349377,0,128,7438059,10,Twitter for iPhone,This is a retweet,This is a retweet
780459368902959104,5674,1175,7438059,10,Twitter for iPhone,Original tweet,https://t.co/coi4l1T2Sm
780074436359819264,13147,5501,7438059,10,Vine - Make a Scene,Original tweet,https://t.co/dVm5Hgdpeb
779834332596887552,20392,7804,7438059,10,Twitter for iPhone,Original tweet,https://t.co/x0gV2Ck3AD
779377524342161408,9468,3423,7438059,10,Twitter for iPhone,Original tweet,https://t.co/KsqaIzlQ12
779124354206535695,0,20263,7438059,10,Twitter for iPhone,This is a retweet,This is a retweet
779123168116150273,12671,4005,7438059,10,Twitter for iPhone,Original tweet,https://t.co/uMfhduaate
778774459159379968,0,10960,7438059,10,Twitter for iPhone,This is a retweet,This is a retweet
778764940568104960,920,403,7438059,10,Twitter for iPhone,Original tweet,https://t.co/tird9cIlzB
778748913645780993,7402,1468,7438059,10,Twitter for iPhone,Original tweet,https://t.co/1dpEuALnY0
778650543019483137,6195,1641,7438059,10,Twitter for iPhone,Original tweet,https://t.co/SS4TsHlPUG
778624900596654080,4995,1116,7438059,10,Twitter for iPhone,Original tweet,https://t.co/0rRxyBQt32
778408200802557953,14636,4784,7438059,10,Twitter for iPhone,Original tweet,https://t.co/gJKD9pst5A
778383385161035776,6256,1212,7438059,10,Twitter for iPhone,Original tweet,https://t.co/zP1IvAATWv
778039087836069888,9097,2891,7438060,10,Twitter for iPhone,Original tweet,https://t.co/t8Y4x9DmVD
778027034220126208,7034,1783,7438060,10,Twitter for iPhone,Original tweet,https://t.co/PxjSmYHfYo
777953400541634568,0,3873,7438060,10,Twitter for iPhone,This is a retweet,This is a retweet
777885040357281792,6816,1809,7438060,10,Twitter for iPhone,Original tweet,https://t.co/pL7wbMRW7M
777641927919427584,0,4669,7438060,10,Twitter for iPhone,This is a retweet,This is a retweet
777621514455814149,9410,2738,7438061,10,Twitter for iPhone,Original tweet,https://t.co/BnVTMtUeI3
776819012571455488,0,15103,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
776477788987613185,9485,3081,7438061,10,Twitter for iPhone,Original tweet,https://t.co/iJE3F0VozW
776218204058357768,32156,17550,7438061,10,Twitter for iPhone,Original tweet,https://t.co/nzqTNw0744
776201521193218049,10282,2773,7438061,10,Twitter for iPhone,Original tweet,https://t.co/Pq150LeRaC
776088319444877312,1966,167,7438061,10,Twitter for iPhone,Original tweet,https://t.co/wOhuABgj6I
775733305207554048,14812,4398,7438061,10,Twitter for iPhone,Original tweet,https://t.co/9CcBSxCXXG
775364825476165632,7958,3266,7438061,10,Twitter for iPhone,Original tweet,https://t.co/7FNcBaKbci
774757898236878852,9135,1944,7438061,10,Twitter for iPhone,Original tweet,https://t.co/dS8SCbNF9P
774314403806253056,23306,6131,7438061,10,Twitter for iPhone,Original tweet,https://t.co/7oQ1wpfxIH
773985732834758656,11498,4259,7438061,10,Twitter for iPhone,Original tweet,https://t.co/RFWtDqTnAz
773704687002451968,7065,1800,7438061,10,Twitter for iPhone,Original tweet,https://t.co/OqNggd4Oio
773547596996571136,23625,6751,7438061,10,Twitter for iPhone,Original tweet,https://t.co/nBJ5RE4yHb
773308824254029826,24859,8189,7438061,10,Twitter for iPhone,Original tweet,https://t.co/0Fcft7jl4N
773247561583001600,10077,3522,7438061,10,Twitter for iPhone,Original tweet,https://t.co/hG5WYT9ECn
772877495989305348,9175,4244,7438061,10,Twitter Web Client,Original tweet,https://t.co/qEP31epKEV
772615324260794368,0,3693,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
772193107915964416,6415,1513,7438061,10,Twitter for iPhone,Original tweet,https://t.co/Dp0s7MRIHK
772152991789019136,4041,1227,7438061,10,Twitter for iPhone,Original tweet,https://t.co/H9yjI9eo3A
771908950375665664,7036,2081,7438061,10,Twitter for iPhone,Original tweet,https://t.co/yOVzAomJ6k
771500966810099713,8847,2873,7438061,10,Twitter for iPhone,Original tweet,https://t.co/1tWe5zZoHv
771380798096281600,11251,5584,7438061,10,Twitter for iPhone,Original tweet,https://t.co/sPB5JMnWBn
771136648247640064,9826,3207,7438061,10,Twitter for iPhone,Original tweet,https://t.co/8VEDZKHddR
771004394259247104,0,240,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
770772759874076672,5557,1550,7438061,10,Twitter for iPhone,Original tweet,https://t.co/lqr0NdtwQo
770414278348247044,6722,2256,7438061,10,Twitter for iPhone,Original tweet,https://t.co/OUwWbEKOUV
770069151037685760,8105,2522,7438061,10,Twitter for iPhone,Original tweet,https://t.co/mADHGenzFS
769695466921623552,6829,1819,7438061,10,Twitter for iPhone,Original tweet,https://t.co/vhrkz0dK4v
769212283578875904,5763,1873,7438061,10,Twitter for iPhone,Original tweet,https://t.co/OCYLz3fjVE
768855141948723200,4481,970,7438061,10,Twitter for iPhone,Original tweet,https://t.co/1BxxcdVNJ8
768596291618299904,5363,1396,7438061,10,Twitter for iPhone,Original tweet,https://t.co/J2AJdyxglH
768473857036525572,14561,3744,7438061,10,Twitter for iPhone,Original tweet,https://t.co/goy9053wC7
767754930266464257,17130,5880,7438061,10,Twitter for iPhone,Original tweet,https://t.co/Nb68IsVb9O
767191397493538821,13118,4165,7438061,10,Twitter for iPhone,Original tweet,https://t.co/QOKZdus9TT
767122157629476866,10812,3118,7438061,10,Twitter for iPhone,Original tweet,https://t.co/IEARC2sRzC
766864461642756096,0,6188,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
766693177336135680,4309,862,7438061,10,Twitter for iPhone,Original tweet,https://t.co/cTlHjEUNK8
766313316352462849,7242,2060,7438061,10,Twitter for iPhone,Original tweet,https://t.co/xuxZoObmF0
766078092750233600,0,2835,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
766008592277377025,3996,537,7438061,10,Twitter for iPhone,Original tweet,https://t.co/jaivZ1dcUL
765395769549590528,28170,3702,7438061,10,Twitter for iPhone,Original tweet,https://t.co/ep1NkYoiwB
765222098633691136,12395,3693,7438061,10,Twitter for iPhone,Original tweet,https://t.co/eSvz4EapHH
764857477905154048,6854,1933,7438061,10,Twitter for iPhone,Original tweet,https://t.co/cBIFBsCRz6
763956972077010945,789,59,7438061,10,Twitter for iPhone,Original tweet,0
763167063695355904,0,3292,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
762699858130116608,12992,3952,7438061,10,Twitter for iPhone,Original tweet,https://t.co/2lBg3ZgivD
762471784394268675,12039,7074,7438061,10,Twitter for iPhone,Original tweet,https://t.co/pA4MDKwRci
761750502866649088,0,4302,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
761672994376806400,52826,31643,7438061,10,Twitter for iPhone,Original tweet,https://t.co/EY8kEFuzK7
761227390836215808,5668,1697,7438061,10,Twitter for iPhone,Original tweet,https://t.co/nhLX27WsDY
760656994973933572,7041,2100,7438061,10,Twitter for iPhone,Original tweet,https://t.co/tl3gNYdoq2
760252756032651264,4192,942,7438061,10,Twitter for iPhone,Original tweet,https://t.co/4gOv2Q3iKP
759943073749200896,6325,2280,7438061,10,Vine - Make a Scene,Original tweet,https://t.co/HtAR6gpUAu
759557299618865152,5012,1280,7438061,10,Twitter for iPhone,Original tweet,https://t.co/JRV1dhBYwu
758854675097526272,3778,974,7438061,10,Twitter for iPhone,Original tweet,https://t.co/4UrfOZhztW
758474966123810816,4070,1079,7438061,10,Twitter for iPhone,Original tweet,https://t.co/uPUAotqQtM
758099635764359168,20451,10960,7438061,10,Vine - Make a Scene,Original tweet,https://t.co/iy7ylyZcsE
757729163776290825,0,8818,7438061,10,Twitter for iPhone,This is a retweet,This is a retweet
757596066325864448,4624,1153,7438061,10,Twitter for iPhone,Original tweet,https://t.co/mOmnL19Wsl
757354760399941633,4808,1547,7438061,10,Twitter for iPhone,Original tweet,https://t.co/7waRPODGyO
756303284449767430,4205,1180,7438061,10,Twitter for iPhone,Original tweet,https://t.co/az5BVcIV5I
755955933503782912,7810,3143,7438061,10,Twitter for iPhone,Original tweet,https://t.co/GAYViEweWr
754747087846248448,2743,568,7438061,10,Twitter for iPhone,Original tweet,https://t.co/G9ufksBMlU
754120377874386944,8326,2543,7438061,10,Twitter for iPhone,Original tweet,https://t.co/lFEoGqZ4oA
753375668877008896,8118,2531,7438061,10,Twitter for iPhone,Original tweet,https://t.co/3r7wjfsXHc
753039830821511168,39451,22753,7438061,10,Vine - Make a Scene,Original tweet,https://t.co/dsv4xAtfv7
752682090207055872,6368,1746,7438061,10,Twitter for iPhone,Original tweet,https://t.co/xVSodF19PS
752519690950500352,7841,3745,7438061,10,Twitter for iPhone,Original tweet,https://t.co/G54yClasz2
751937170840121344,5544,1461,7438061,10,Twitter for iPhone,Original tweet,https://t.co/Vfc3eAFl2q
751598357617971201,8390,3300,7438061,10,Twitter for iPhone,Original tweet,https://t.co/fHQrBKYSLC
751251247299190784,13265,6369,7438061,10,Twitter for iPhone,Original tweet,https://t.co/wayKZkDRTG
751132876104687617,5397,1415,7438061,10,Twitter for iPhone,Original tweet,https://t.co/yToDwVXEpA
750383411068534784,4820,1232,7438061,10,Twitter for iPhone,Original tweet,https://t.co/FfH3o88Vta
750071704093859840,8350,3619,7438061,10,Twitter for iPhone,Original tweet,https://t.co/RG4C9IdNJM
750026558547456000,2880,856,7438061,10,TweetDeck,Original tweet,https://t.co/jrg29NDNhI
749774190421639168,4928,1419,7438061,10,Twitter for iPhone,Original tweet,https://t.co/4yXa801fgl
749395845976588288,9129,3756,7438061,10,Twitter for iPhone,Original tweet,https://t.co/lznl6QGkYc
748977405889503236,11355,3681,7438061,10,Twitter for iPhone,Original tweet,https://t.co/nDPaYHrtNX
748705597323898880,2929,1026,7438061,10,Twitter Web Client,Original tweet,https://t.co/eA7k1ZQslA
748346686624440324,5542,1340,7438062,10,Twitter for iPhone,Original tweet,https://t.co/XFBrrqapZa
747933425676525569,7019,2761,7438062,10,Twitter for iPhone,Original tweet,https://t.co/oQqlOsla4R
747844099428986880,2968,811,7438062,10,Twitter for iPhone,Original tweet,https://t.co/V7h5NMYbYz
747594051852075008,3907,1137,7438062,10,Twitter for iPhone,Original tweet,https://t.co/Ie2mWXWjpr
747439450712596480,5742,2076,7438062,10,Vine - Make a Scene,Original tweet,https://t.co/VCijm2eVpR
746906459439529985,3051,320,7438062,10,Twitter for iPhone,Original tweet,https://t.co/c7WXaB2nqX
746790600704425984,5156,1714,7438062,10,Twitter for iPhone,Original tweet,https://t.co/jeWEGUgbXf
746507379341139972,4899,1167,7438062,10,Twitter for iPhone,Original tweet,https://t.co/PlR6hjqvr5
746056683365994496,3754,883,7438062,10,Twitter for iPhone,Original tweet,https://t.co/VJgbgIzIHx
745314880350101504,7571,2990,7438062,10,Twitter for iPhone,Original tweet,https://t.co/AWMeXJJz64
744995568523612160,3145,673,7438062,10,Twitter for iPhone,Original tweet,https://t.co/2FPb45NXrK
744223424764059648,1793,401,7438062,10,Twitter for iPhone,Original tweet,https://t.co/RNqS7C4Y4N
743835915802583040,0,2252,7438062,10,Twitter for iPhone,This is a retweet,This is a retweet
743253157753532416,4473,1307,7438062,10,Twitter for iPhone,Original tweet,https://t.co/gSmp31Zrsx
